HEADER_START_TIME,HEADER_STOP_TIME,MEAN_X,MEAN_Y,MEAN_Z,VARIANCE_X,VARIANCE_Y,VARIANCE_Z,ZERO_CROSSING_RATE_X,ZERO_CROSSING_RATE_Y,ZERO_CROSSING_RATE_Z,ABSOLUTE_MAX_X,ABSOLUTE_MAX_Y,ABSOLUTE_MAX_Z,DOMINANT_FREQUENCY_1_X,DOMINANT_FREQUENCY_1_Y,DOMINANT_FREQUENCY_1_Z,ENERGY_DOMINANT_FREQUENCY_1_X,ENERGY_DOMINANT_FREQUENCY_1_Y,ENERGY_DOMINANT_FREQUENCY_1_Z,ROLL_DEGREE,PITCH_DEGREE,PARTICIPANT_ID
2016-02-01 12:31:35,2016-02-01 12:31:40,0.279,-0.067,0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.071,0.924,0.2,0.2,0.2,0.0,0.0,0.0,-4.0,-17.0,SPADES_20
2016-02-01 12:31:40,2016-02-01 12:31:45,0.29,-0.063,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.07,0.925,0.2,0.2,0.2,0.002,0.001,0.0,-3.0,-18.0,SPADES_20
2016-02-01 12:31:45,2016-02-01 12:31:50,0.282,-0.066,0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.07,0.925,0.2,0.2,0.6,0.0,0.0,0.0,-4.0,-17.0,SPADES_20
2016-02-01 12:31:50,2016-02-01 12:31:55,0.279,-0.068,0.923,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.071,0.924,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-17.0,SPADES_20
2016-02-01 12:31:55,2016-02-01 12:32:00,0.282,-0.073,0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.091,0.924,0.8,0.2,0.2,0.0,0.001,0.0,-5.0,-17.0,SPADES_20
2016-02-01 12:32:00,2016-02-01 12:32:05,0.286,-0.066,0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.08,0.934,0.4,0.2,1.0,0.0,0.001,0.0,-4.0,-17.0,SPADES_20
2016-02-01 12:32:05,2016-02-01 12:32:10,0.318,-0.045,0.912,0.001,0.001,0.0,0.0,0.0,0.0,0.367,0.076,0.922,0.2,0.2,0.2,0.008,0.007,0.001,-1.0,-21.0,SPADES_20
2016-02-01 12:32:10,2016-02-01 12:32:15,0.299,-0.074,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.086,0.923,0.2,0.0,0.2,0.001,0.001,0.0,-4.0,-18.0,SPADES_20
2016-02-01 12:32:15,2016-02-01 12:32:20,0.293,-0.078,0.919,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.086,0.932,0.0,0.0,0.0,0.001,0.002,0.0,-5.0,-17.0,SPADES_20
2016-02-01 12:32:20,2016-02-01 12:32:25,0.293,-0.08,0.919,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.087,0.92,0.0,0.0,0.2,0.0,0.001,0.0,-4.0,-18.0,SPADES_20
2016-02-01 12:32:25,2016-02-01 12:32:30,0.295,-0.088,0.918,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.09,0.919,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-18.0,SPADES_20
2016-02-01 12:32:30,2016-02-01 12:32:35,0.297,-0.083,0.918,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.089,0.921,0.2,0.0,0.2,0.0,0.0,0.0,-5.0,-18.0,SPADES_20
2016-02-01 12:32:35,2016-02-01 12:32:40,0.301,-0.081,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.089,0.92,0.2,0.0,0.2,0.0,0.0,0.0,-4.0,-19.0,SPADES_20
2016-02-01 12:32:40,2016-02-01 12:32:45,0.298,-0.081,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.091,0.921,0.2,0.2,0.6,0.0,0.0,0.0,-5.0,-18.0,SPADES_20
2016-02-01 12:32:45,2016-02-01 12:32:50,0.356,-0.334,0.661,0.013,0.165,0.101,0.0,0.005,0.0,0.546,1.011,0.937,0.2,0.2,0.0,0.096,0.501,0.291,-5.0,-18.0,SPADES_20
2016-02-01 12:32:50,2016-02-01 12:32:55,0.122,-1.002,-0.173,0.007,0.0,0.007,0.01,0.0,0.013,0.321,1.049,0.274,0.6,0.0,0.0,0.024,1.287,0.734,-76.0,53.0,SPADES_20
2016-02-01 12:32:55,2016-02-01 12:33:00,0.115,-0.998,-0.168,0.002,0.0,0.002,0.0,0.0,0.0,0.181,1.039,0.243,0.2,0.2,0.2,0.067,0.087,0.29,-79.0,49.0,SPADES_20
2016-02-01 12:33:00,2016-02-01 12:33:05,0.13,-0.997,-0.165,0.005,0.0,0.006,0.0,0.0,0.005,0.29,1.041,0.261,0.0,0.0,0.0,0.047,0.426,0.655,-78.0,48.0,SPADES_20
2016-02-01 12:33:05,2016-02-01 12:33:10,0.164,-0.992,-0.036,0.008,0.001,0.011,0.0,0.0,0.013,0.3,1.043,0.22,0.4,0.2,0.4,0.053,0.01,0.058,-81.0,23.0,SPADES_20
2016-02-01 12:33:10,2016-02-01 12:33:15,0.269,-0.957,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.97,0.158,0.0,0.0,0.2,0.014,0.046,0.006,-73.0,-64.0,SPADES_20
2016-02-01 12:33:15,2016-02-01 12:33:20,0.253,-0.962,0.114,0.003,0.001,0.005,0.0,0.0,0.01,0.308,1.027,0.201,0.2,0.0,0.0,0.021,0.003,0.045,-73.0,-65.0,SPADES_20
2016-02-01 12:33:20,2016-02-01 12:33:25,0.294,-0.938,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.95,0.21,0.0,0.0,0.2,0.003,0.005,0.004,-71.0,-63.0,SPADES_20
2016-02-01 12:33:25,2016-02-01 12:33:30,0.281,-0.944,0.167,0.0,0.001,0.002,0.0,0.0,0.0,0.305,1.013,0.226,0.2,0.2,0.2,0.004,0.003,0.014,-70.0,-62.0,SPADES_20
2016-02-01 12:33:30,2016-02-01 12:33:35,0.299,-0.928,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.934,0.224,0.0,0.2,0.0,0.0,0.0,0.007,-69.0,-54.0,SPADES_20
2016-02-01 12:33:35,2016-02-01 12:33:40,0.275,-0.951,0.134,0.0,0.0,0.004,0.0,0.0,0.0,0.314,0.995,0.218,0.2,0.6,0.0,0.002,0.001,0.008,-69.0,-56.0,SPADES_20
2016-02-01 12:33:40,2016-02-01 12:33:45,0.258,-0.972,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.978,0.045,0.0,0.0,0.0,0.004,0.003,0.053,-76.0,-83.0,SPADES_20
2016-02-01 12:33:45,2016-02-01 12:33:50,0.26,-0.952,0.103,0.0,0.002,0.02,0.0,0.0,0.005,0.29,0.985,0.406,0.2,0.2,0.0,0.0,0.004,0.048,-75.0,-86.0,SPADES_20
2016-02-01 12:33:50,2016-02-01 12:33:55,0.298,-0.885,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.897,0.358,0.0,0.0,0.0,0.001,0.017,0.295,-63.0,-40.0,SPADES_20
2016-02-01 12:33:55,2016-02-01 12:34:00,0.293,-0.906,0.276,0.001,0.002,0.007,0.0,0.0,0.0,0.321,1.024,0.346,0.0,0.6,0.6,0.006,0.004,0.01,-63.0,-44.0,SPADES_20
2016-02-01 12:34:00,2016-02-01 12:34:05,0.298,-0.919,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.922,0.269,0.0,0.0,0.0,0.014,0.027,0.235,-67.0,-51.0,SPADES_20
2016-02-01 12:34:05,2016-02-01 12:34:10,0.301,-0.918,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.922,0.256,0.0,0.0,0.2,0.0,0.001,0.003,-67.0,-51.0,SPADES_20
2016-02-01 12:34:10,2016-02-01 12:34:15,0.302,-0.919,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.927,0.25,0.0,0.0,0.0,0.0,0.003,0.028,-67.0,-51.0,SPADES_20
2016-02-01 12:34:15,2016-02-01 12:34:20,0.3,-0.921,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.925,0.244,0.0,0.2,0.2,0.0,0.0,0.0,-67.0,-51.0,SPADES_20
2016-02-01 12:34:20,2016-02-01 12:34:25,0.302,-0.908,0.27,0.0,0.0,0.001,0.0,0.0,0.0,0.319,0.942,0.31,0.0,0.0,0.0,0.0,0.001,0.006,-68.0,-52.0,SPADES_20
2016-02-01 12:34:25,2016-02-01 12:34:30,0.294,-0.904,0.28,0.0,0.0,0.001,0.0,0.0,0.0,0.302,0.985,0.302,0.2,0.0,0.0,0.0,0.001,0.012,-65.0,-45.0,SPADES_20
2016-02-01 12:34:30,2016-02-01 12:34:35,0.252,-0.959,0.156,0.0,0.0,0.001,0.0,0.0,0.0,0.262,1.022,0.186,0.2,0.2,0.2,0.003,0.005,0.026,-74.0,-60.0,SPADES_20
2016-02-01 12:34:35,2016-02-01 12:34:40,0.262,-0.951,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.953,0.182,0.2,0.2,0.2,0.0,0.0,0.002,-72.0,-57.0,SPADES_20
2016-02-01 12:34:40,2016-02-01 12:34:45,0.261,-0.949,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.955,0.203,0.0,0.0,0.0,0.001,0.002,0.012,-72.0,-56.0,SPADES_20
2016-02-01 12:34:45,2016-02-01 12:34:50,0.263,-0.948,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.952,0.197,0.2,0.2,0.2,0.0,0.0,0.001,-72.0,-56.0,SPADES_20
2016-02-01 12:34:50,2016-02-01 12:34:55,0.27,-0.939,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.956,0.226,0.0,0.0,0.0,0.0,0.0,0.001,-70.0,-52.0,SPADES_20
2016-02-01 12:34:55,2016-02-01 12:35:00,0.273,-0.94,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.944,0.208,0.0,0.0,0.2,0.0,0.0,0.0,-70.0,-54.0,SPADES_20
2016-02-01 12:35:00,2016-02-01 12:35:05,0.285,-0.933,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.942,0.252,0.2,0.0,0.0,0.001,0.0,0.002,-69.0,-61.0,SPADES_20
2016-02-01 12:35:05,2016-02-01 12:35:10,0.275,-0.936,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.945,0.225,0.2,0.0,0.0,0.0,0.0,0.002,-69.0,-53.0,SPADES_20
2016-02-01 12:35:10,2016-02-01 12:35:15,0.277,-0.936,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.938,0.211,0.0,0.0,0.2,0.0,0.0,0.0,-69.0,-53.0,SPADES_20
2016-02-01 12:35:15,2016-02-01 12:35:20,0.276,-0.936,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.938,0.211,0.0,1.2,0.0,0.0,0.0,0.0,-70.0,-53.0,SPADES_20
2016-02-01 12:35:20,2016-02-01 12:35:25,0.275,-0.936,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.939,0.211,0.2,0.6,0.2,0.0,0.0,0.0,-70.0,-53.0,SPADES_20
2016-02-01 12:35:25,2016-02-01 12:35:30,0.276,-0.936,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.279,0.938,0.211,0.6,0.2,0.2,0.0,0.0,0.0,-70.0,-53.0,SPADES_20
2016-02-01 12:35:30,2016-02-01 12:35:35,0.271,-0.933,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.948,0.247,0.2,0.0,0.2,0.0,0.0,0.0,-70.0,-53.0,SPADES_20
2016-02-01 12:35:35,2016-02-01 12:35:40,0.274,-0.929,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.935,0.238,0.0,0.0,0.0,0.0,0.0,0.001,-69.0,-50.0,SPADES_20
2016-02-01 12:35:40,2016-02-01 12:35:45,0.275,-0.929,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.935,0.234,0.0,0.8,0.0,0.0,0.0,0.0,-69.0,-50.0,SPADES_20
2016-02-01 12:35:45,2016-02-01 12:35:50,0.279,-0.929,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.935,0.248,0.8,0.0,0.0,0.0,0.0,0.0,-69.0,-50.0,SPADES_20
2016-02-01 12:35:50,2016-02-01 12:35:55,0.278,-0.929,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.935,0.254,2.4,0.4,0.4,0.0,0.0,0.0,-69.0,-51.0,SPADES_20
2016-02-01 12:35:55,2016-02-01 12:36:00,0.265,-0.931,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.967,0.262,0.2,0.6,0.2,0.001,0.0,0.001,-69.0,-48.0,SPADES_20
2016-02-01 12:36:00,2016-02-01 12:36:05,0.29,-0.901,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.941,0.328,0.2,0.2,0.2,0.0,0.001,0.006,-65.0,-43.0,SPADES_20
2016-02-01 12:36:05,2016-02-01 12:36:10,0.294,-0.898,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.901,0.309,0.0,0.0,0.0,0.001,0.001,0.001,-65.0,-44.0,SPADES_20
2016-02-01 12:36:10,2016-02-01 12:36:15,0.286,-0.905,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.937,0.33,0.4,0.0,0.0,0.0,0.0,0.001,-65.0,-44.0,SPADES_20
2016-02-01 12:36:15,2016-02-01 12:36:20,0.281,-0.915,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.92,0.281,0.0,0.0,0.0,0.001,0.001,0.002,-67.0,-46.0,SPADES_20
2016-02-01 12:36:20,2016-02-01 12:36:25,0.288,-0.912,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.92,0.316,0.2,0.4,0.4,0.0,0.0,0.001,-66.0,-46.0,SPADES_20
2016-02-01 12:36:25,2016-02-01 12:36:30,0.293,-0.913,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.915,0.277,0.0,0.0,0.0,0.0,0.0,0.0,-66.0,-47.0,SPADES_20
2016-02-01 12:36:30,2016-02-01 12:36:35,0.291,-0.912,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.917,0.283,0.8,1.0,0.6,0.0,0.0,0.0,-67.0,-46.0,SPADES_20
2016-02-01 12:36:35,2016-02-01 12:36:40,0.294,-0.913,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.92,0.282,0.0,1.2,0.2,0.0,0.0,0.0,-66.0,-48.0,SPADES_20
2016-02-01 12:36:40,2016-02-01 12:36:45,0.295,-0.912,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.916,0.283,0.0,0.0,0.2,0.0,0.0,0.0,-67.0,-47.0,SPADES_20
2016-02-01 12:36:45,2016-02-01 12:36:50,0.295,-0.912,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.916,0.274,0.2,0.2,0.2,0.0,0.0,0.0,-66.0,-48.0,SPADES_20
2016-02-01 12:36:50,2016-02-01 12:36:55,0.296,-0.911,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.914,0.276,0.2,0.2,0.0,0.0,0.0,0.0,-66.0,-48.0,SPADES_20
2016-02-01 12:36:55,2016-02-01 12:37:00,0.295,-0.912,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.917,0.277,0.2,0.8,0.2,0.0,0.0,0.0,-66.0,-48.0,SPADES_20
2016-02-01 12:37:00,2016-02-01 12:37:05,0.295,-0.911,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.913,0.275,2.4,0.2,0.2,0.0,0.0,0.0,-66.0,-47.0,SPADES_20
2016-02-01 12:37:05,2016-02-01 12:37:10,0.296,-0.91,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.915,0.281,0.4,1.0,1.0,0.0,0.0,0.0,-66.0,-48.0,SPADES_20
2016-02-01 12:37:10,2016-02-01 12:37:15,0.296,-0.91,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.912,0.277,1.0,1.0,0.0,0.0,0.0,0.0,-66.0,-47.0,SPADES_20
2016-02-01 12:37:15,2016-02-01 12:37:20,0.297,-0.91,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.913,0.277,0.2,0.6,0.0,0.0,0.0,0.0,-66.0,-47.0,SPADES_20
2016-02-01 12:37:20,2016-02-01 12:37:25,0.298,-0.91,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.917,0.277,0.6,1.0,0.2,0.0,0.0,0.0,-66.0,-48.0,SPADES_20
2016-02-01 12:37:25,2016-02-01 12:37:30,0.293,-0.916,0.257,0.0,0.001,0.002,0.0,0.0,0.0,0.307,1.024,0.287,0.2,0.8,0.0,0.001,0.001,0.004,-66.0,-48.0,SPADES_20
2016-02-01 12:37:30,2016-02-01 12:37:35,0.191,-0.981,-0.059,0.015,0.001,0.009,0.0,0.0,0.003,0.375,1.016,0.184,0.2,0.2,0.2,0.162,0.016,0.284,-82.0,28.0,SPADES_20
2016-02-01 12:37:35,2016-02-01 12:37:40,0.281,-0.96,0.072,0.006,0.001,0.001,0.0,0.0,0.0,0.361,1.027,0.183,0.0,0.0,0.2,0.103,0.006,0.037,-70.0,-80.0,SPADES_20
2016-02-01 12:37:40,2016-02-01 12:37:45,0.321,-0.896,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.934,0.307,0.0,0.2,0.0,0.005,0.006,0.096,-64.0,-48.0,SPADES_20
2016-02-01 12:37:45,2016-02-01 12:37:50,0.322,-0.894,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.895,0.287,0.0,0.0,0.2,0.0,0.001,0.013,-64.0,-49.0,SPADES_20
2016-02-01 12:37:50,2016-02-01 12:37:55,0.322,-0.894,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.896,0.289,0.0,0.0,0.0,0.002,0.004,0.067,-64.0,-48.0,SPADES_20
2016-02-01 12:37:55,2016-02-01 12:38:00,0.322,-0.894,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.895,0.29,0.2,0.0,0.2,0.0,0.0,0.001,-64.0,-49.0,SPADES_20
2016-02-01 12:38:00,2016-02-01 12:38:05,0.321,-0.894,0.287,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.898,0.294,0.0,0.0,0.0,0.0,0.0,0.008,-64.0,-49.0,SPADES_20
2016-02-01 12:38:05,2016-02-01 12:38:10,0.32,-0.893,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.895,0.295,0.2,0.0,0.0,0.0,0.0,0.001,-64.0,-48.0,SPADES_20
2016-02-01 12:38:10,2016-02-01 12:38:15,0.32,-0.893,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.895,0.296,0.0,0.0,0.0,0.0,0.0,0.001,-64.0,-48.0,SPADES_20
2016-02-01 12:38:15,2016-02-01 12:38:20,0.32,-0.893,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.894,0.296,0.8,0.0,0.0,0.0,0.0,0.0,-64.0,-48.0,SPADES_20
2016-02-01 12:38:20,2016-02-01 12:38:25,0.318,-0.893,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.895,0.301,0.8,0.8,0.4,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:38:25,2016-02-01 12:38:30,0.319,-0.892,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.894,0.3,0.2,0.0,0.0,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:38:30,2016-02-01 12:38:35,0.321,-0.892,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.894,0.301,0.6,1.2,0.0,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:38:35,2016-02-01 12:38:40,0.319,-0.892,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.895,0.302,0.8,1.2,0.0,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:38:40,2016-02-01 12:38:45,0.319,-0.892,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.894,0.301,0.4,0.4,0.0,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:38:45,2016-02-01 12:38:50,0.32,-0.892,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.893,0.3,0.2,0.2,1.2,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:38:50,2016-02-01 12:38:55,0.32,-0.892,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.893,0.302,1.0,0.8,0.4,0.0,0.0,0.0,-64.0,-48.0,SPADES_20
2016-02-01 12:38:55,2016-02-01 12:39:00,0.319,-0.892,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.893,0.304,0.0,0.4,0.4,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:39:00,2016-02-01 12:39:05,0.319,-0.892,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.895,0.303,0.8,0.4,1.0,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:39:05,2016-02-01 12:39:10,0.32,-0.892,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.894,0.302,0.6,0.4,0.6,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:39:10,2016-02-01 12:39:15,0.319,-0.892,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.893,0.304,0.4,0.4,0.4,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:39:15,2016-02-01 12:39:20,0.318,-0.892,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.893,0.304,0.0,0.8,0.0,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:39:20,2016-02-01 12:39:25,0.319,-0.892,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.894,0.304,0.4,0.4,0.4,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:39:25,2016-02-01 12:39:30,0.322,-0.893,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.897,0.304,1.0,0.8,0.2,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:39:30,2016-02-01 12:39:35,0.321,-0.891,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.892,0.305,0.2,0.2,0.2,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:39:35,2016-02-01 12:39:40,0.321,-0.891,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.893,0.303,0.0,0.2,0.0,0.0,0.0,0.0,-64.0,-47.0,SPADES_20
2016-02-01 12:39:40,2016-02-01 12:39:45,0.321,-0.893,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.899,0.31,0.2,0.4,0.4,0.0,0.0,0.0,-65.0,-49.0,SPADES_20
2016-02-01 12:39:45,2016-02-01 12:39:50,0.323,-0.893,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.898,0.3,0.0,0.0,0.0,0.0,0.0,0.0,-64.0,-49.0,SPADES_20
2016-02-01 12:39:50,2016-02-01 12:39:55,0.141,-0.978,-0.004,0.017,0.003,0.035,0.0,0.0,0.003,0.35,1.028,0.316,0.2,0.2,0.2,0.056,0.015,0.112,-64.0,-44.0,SPADES_20
2016-02-01 12:39:55,2016-02-01 12:40:00,0.086,-1.007,-0.116,0.003,0.0,0.004,0.0,0.0,0.005,0.213,1.018,0.225,0.0,0.0,0.0,0.098,0.015,0.275,-78.0,14.0,SPADES_20
2016-02-01 12:40:00,2016-02-01 12:40:05,0.205,-0.971,0.083,0.005,0.001,0.019,0.0,0.0,0.003,0.271,1.031,0.223,0.2,0.2,0.2,0.037,0.002,0.064,-81.0,61.0,SPADES_20
2016-02-01 12:40:05,2016-02-01 12:40:10,0.254,-0.94,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.962,0.246,0.0,0.0,0.0,0.078,0.013,0.269,-70.0,-46.0,SPADES_20
2016-02-01 12:40:10,2016-02-01 12:40:15,0.259,-0.937,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.946,0.233,0.0,0.0,0.0,0.026,0.002,0.054,-70.0,-49.0,SPADES_20
2016-02-01 12:40:15,2016-02-01 12:40:20,0.26,-0.936,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.939,0.23,0.0,0.0,0.0,0.013,0.003,0.06,-70.0,-49.0,SPADES_20
2016-02-01 12:40:20,2016-02-01 12:40:25,0.259,-0.936,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.261,0.938,0.231,0.0,0.0,0.0,0.002,0.0,0.004,-70.0,-49.0,SPADES_20
2016-02-01 12:40:25,2016-02-01 12:40:30,0.235,-0.955,0.131,0.006,0.001,0.02,0.0,0.0,0.003,0.396,1.037,0.253,0.4,0.4,0.0,0.023,0.004,0.123,-70.0,-50.0,SPADES_20
2016-02-01 12:40:30,2016-02-01 12:40:35,0.157,-0.988,-0.123,0.012,0.001,0.008,0.0,0.0,0.007,0.391,1.026,0.245,0.2,0.2,0.0,0.079,0.002,0.292,-71.0,74.0,SPADES_20
2016-02-01 12:40:35,2016-02-01 12:40:40,0.215,-0.92,0.153,0.012,0.01,0.069,0.0,0.0,0.005,0.417,1.061,0.614,0.2,0.2,0.2,0.121,0.122,1.118,-45.0,-34.0,SPADES_20
2016-02-01 12:40:40,2016-02-01 12:40:45,0.174,-1.033,-0.031,0.008,0.015,0.009,0.005,0.0,0.037,0.375,1.264,0.246,1.0,1.0,0.0,0.046,0.114,0.024,-74.0,-76.0,SPADES_20
2016-02-01 12:40:45,2016-02-01 12:40:50,0.191,-0.99,-0.116,0.009,0.002,0.011,0.0,0.0,0.005,0.394,1.102,0.294,0.6,0.6,0.2,0.063,0.01,0.105,-85.0,73.0,SPADES_20
2016-02-01 12:40:50,2016-02-01 12:40:55,0.222,-0.976,-0.163,0.003,0.0,0.004,0.0,0.0,0.0,0.311,0.99,0.281,0.2,0.0,0.2,0.019,0.011,0.04,-72.0,62.0,SPADES_20
2016-02-01 12:40:55,2016-02-01 12:41:00,0.162,-0.993,-0.157,0.001,0.0,0.002,0.0,0.0,0.003,0.306,1.006,0.202,0.0,0.2,0.0,0.031,0.001,0.004,-76.0,37.0,SPADES_20
2016-02-01 12:41:00,2016-02-01 12:41:05,0.175,-0.988,-0.104,0.006,0.001,0.01,0.0,0.0,0.005,0.312,1.024,0.213,0.2,0.0,0.2,0.025,0.004,0.058,-78.0,37.0,SPADES_20
2016-02-01 12:41:05,2016-02-01 12:41:10,0.192,-0.987,-0.017,0.007,0.002,0.009,0.0,0.0,0.022,0.35,1.075,0.189,0.6,0.6,0.4,0.046,0.011,0.054,-74.0,67.0,SPADES_20
2016-02-01 12:41:10,2016-02-01 12:41:15,0.136,-1.009,-0.062,0.005,0.005,0.016,0.0,0.0,0.015,0.28,1.176,0.258,0.8,0.8,0.8,0.028,0.04,0.074,-75.0,-62.0,SPADES_20
2016-02-01 12:41:15,2016-02-01 12:41:20,0.174,-0.993,0.009,0.007,0.007,0.019,0.0,0.0,0.018,0.387,1.226,0.288,0.4,0.8,0.4,0.039,0.063,0.115,-65.0,-48.0,SPADES_20
